latitude,longitude,location_name,crime_type,incident_time,hour,day_of_week,month
19.230448,72.860808,Borivali,assault,2025-04-21 03:50:34.171160,3,0,4
19.11883,72.870243,Andheri East,robbery,2025-12-11 04:19:28.150630,4,3,12
19.110431,72.879572,Andheri East,assault,2025-10-13 17:25:45.332816,17,0,10
18.908438,72.814715,Colaba,burglary,2025-03-20 16:24:34.555843,16,3,3
19.041096,72.847695,Dharavi,theft,2025-01-31 07:45:32.226960,7,4,1
19.185719,72.843953,Malad,assault,2025-02-06 20:22:57.343583,20,3,2
19.165951,72.843627,Goregaon,theft,2025-05-24 18:40:26.518511,18,5,5
19.08359,72.905646,Ghatkopar,burglary,2025-06-05 08:57:10.387045,8,3,6
19.10373,72.868918,Andheri East,assault,2025-09-09 22:10:43.180921,22,1,9
19.083273,72.900704,Ghatkopar,vandalism,2025-05-03 05:21:09.877605,5,5,5
19.120011,72.837831,Andheri West,theft,2025-09-24 13:10:28.296788,13,2,9
19.123733,72.840004,Andheri West,assault,2025-02-07 01:39:04.823653,1,4,2
19.117835,72.871515,Andheri East,assault,2025-08-28 10:00:53.223651,10,3,8
19.190993,72.845317,Malad,assault,2025-11-04 04:18:00.417569,4,1,11
19.048685,72.903583,Chembur,theft,2026-01-26 14:08:28.890407,14,0,1
19.011738,72.85037,Parel,burglary,2025-11-17 04:05:19.428159,4,0,11
19.054666,72.901685,Chembur,vandalism,2025-10-06 03:27:37.979172,3,0,10
19.00373,72.853352,Parel,vandalism,2025-10-13 10:12:35.920030,10,0,10
19.05727,72.892836,Chembur,theft,2025-10-14 17:19:11.549827,17,1,10
19.07379,72.881448,Kurla,vandalism,2025-04-25 04:20:51.559199,4,4,4
19.057089,72.898211,Chembur,theft,2025-07-11 20:14:43.224876,20,4,7
19.166782,72.849338,Goregaon,theft,2025-02-23 00:42:27.741392,0,6,2
18.92604,72.823886,Churchgate,robbery,2025-07-31 04:26:38.197914,4,3,7
19.12091,72.8705,Andheri East,robbery,2025-06-26 06:03:45.151025,6,3,6
19.239568,72.847763,Borivali,robbery,2025-06-14 01:45:19.362769,1,5,6
18.942248,72.81916,Marine Drive,robbery,2026-01-10 20:05:39.254261,20,5,1
19.043374,72.855159,Dharavi,robbery,2025-05-16 19:15:05.613162,19,4,5
19.106357,72.878542,Andheri East,theft,2025-05-06 07:00:40.345556,7,1,5
19.170216,72.956453,Mulund,burglary,2026-01-16 17:29:48.395705,17,4,1
19.116195,72.868783,Andheri East,theft,2025-03-23 11:15:02.421308,11,6,3
19.20151,72.860374,Kandivali,theft,2025-11-25 06:38:45.695507,6,1,11
19.064478,72.855315,Bandra East,theft,2025-02-23 10:01:31.315854,10,6,2
19.001994,72.843653,Parel,theft,2025-03-09 12:29:28.209002,12,6,3
19.066066,72.839932,Bandra West,theft,2025-05-28 10:16:58.080714,10,2,5
19.122908,72.874536,Andheri East,burglary,2025-06-17 04:09:45.066728,4,1,6
19.187551,72.839701,Malad,assault,2025-12-11 20:15:47.090570,20,3,12
19.039022,72.848134,Dharavi,theft,2025-12-02 03:10:49.876551,3,1,12
18.906482,72.815558,Colaba,theft,2025-05-11 15:04:06.599043,15,6,5
19.067369,72.881222,Kurla,vandalism,2025-06-19 00:43:08.656675,0,3,6
19.053932,72.904673,Chembur,burglary,2025-07-17 16:20:52.501666,16,3,7
19.086371,72.901138,Ghatkopar,assault,2025-09-13 12:37:43.031474,12,5,9
19.07091,72.876149,Kurla,assault,2025-10-13 17:53:06.988598,17,0,10
19.042416,72.856046,Dharavi,robbery,2025-02-01 23:59:47.688468,23,5,2
19.045111,72.854494,Dharavi,vandalism,2025-03-26 20:00:02.076453,20,2,3
19.043804,72.857636,Dharavi,robbery,2025-02-01 22:02:37.360680,22,5,2
19.060196,72.82907,Bandra West,theft,2025-09-28 05:32:12.413480,5,6,9
19.07435,72.878165,Kurla,burglary,2025-08-19 19:12:15.681690,19,1,8
19.042959,72.853156,Dharavi,burglary,2025-12-28 12:43:50.790086,12,6,12
19.171637,72.94568,Mulund,robbery,2025-10-14 03:35:59.134308,3,1,10
18.933216,72.821242,Churchgate,theft,2025-12-16 01:07:31.749302,1,1,12
19.0954,72.900138,Ghatkopar,robbery,2025-10-24 09:56:54.990372,9,4,10
19.206378,72.86202,Kandivali,theft,2025-03-29 20:56:20.833221,20,5,3
19.124227,72.835363,Andheri West,fraud,2025-11-02 07:42:06.496668,7,6,11
19.236617,72.844752,Borivali,fraud,2025-02-05 11:05:07.834342,11,2,2
19.174554,72.874472,Goregaon,theft,2026-01-26 07:41:33.446769,7,0,1
19.115543,72.865632,Andheri East,theft,2025-07-09 23:34:07.009621,23,2,7
19.079533,72.874358,Kurla,assault,2025-03-26 17:25:21.288029,17,2,3
19.049541,72.848663,Dharavi,robbery,2025-08-20 06:07:12.561453,6,2,8
18.929285,72.829367,Churchgate,robbery,2025-12-01 08:33:58.569472,8,0,12
19.017538,72.818616,Worli,burglary,2025-04-13 00:08:11.144455,0,6,4
19.061554,72.860738,Bandra East,theft,2025-03-20 14:09:45.010851,14,3,3
19.175585,72.952544,Mulund,vandalism,2025-07-23 13:49:53.620972,13,2,7
19.059366,72.834494,Bandra East,burglary,2025-05-01 12:50:40.649815,12,3,5
19.086993,72.906302,Ghatkopar,burglary,2025-02-07 23:20:09.631673,23,4,2
19.052593,72.901006,Chembur,theft,2025-10-05 03:03:09.084181,3,6,10
19.051937,72.905397,Chembur,robbery,2025-11-15 22:08:03.277873,22,5,11
19.047314,72.856464,Dharavi,theft,2025-06-01 11:26:12.002055,11,6,6
19.169422,72.855069,Goregaon,assault,2025-06-02 07:10:18.863592,7,0,6
19.04632,72.893148,Chembur,fraud,2025-02-28 19:44:54.739908,19,4,2
19.174646,72.959229,Mulund,assault,2025-02-04 22:45:14.714034,22,1,2
18.948416,72.820716,Marine Drive,assault,2025-04-16 12:11:55.632775,12,2,4
18.929834,72.82999,Churchgate,fraud,2025-09-02 07:52:35.586988,7,1,9
19.053271,72.840855,Bandra East,burglary,2025-04-09 08:01:00.827840,8,2,4
19.054399,72.89276,Chembur,theft,2025-05-05 20:11:54.466923,20,0,5
19.064433,72.828319,Bandra West,theft,2026-01-17 03:30:00.152475,3,5,1
19.09085,72.910035,Ghatkopar,robbery,2025-02-27 23:13:04.619304,23,3,2
19.168115,72.85315,Goregaon,theft,2025-10-05 10:02:45.171814,10,6,10
19.085313,72.907405,Ghatkopar,burglary,2025-11-11 12:13:26.828266,12,1,11
19.086314,72.903941,Ghatkopar,robbery,2025-07-19 00:55:28.624512,0,5,7
19.079257,72.882637,Kurla,assault,2026-01-12 23:12:38.325467,23,0,1
19.11318,72.831999,Andheri West,fraud,2025-12-28 13:18:26.466537,13,6,12
19.060885,72.833477,Bandra West,burglary,2025-09-13 15:00:40.124113,15,5,9
19.209217,72.849721,Kandivali,assault,2025-08-13 21:08:15.867626,21,2,8
19.041312,72.858141,Dharavi,theft,2025-08-10 06:22:40.731373,6,6,8
19.068669,72.890829,Kurla,theft,2025-04-25 06:27:31.944927,6,4,4
19.192576,72.850161,Malad,theft,2025-01-29 22:01:15.974827,22,2,1
19.045898,72.910442,Chembur,assault,2025-05-16 02:19:48.117252,2,4,5
19.011177,72.847208,Parel,assault,2025-02-07 04:22:24.809964,4,4,2
19.020698,72.84349,Dadar,fraud,2025-10-25 13:04:13.925457,13,5,10
19.079536,72.911359,Ghatkopar,robbery,2025-09-26 05:23:21.227365,5,4,9
19.086208,72.917765,Ghatkopar,vandalism,2025-02-21 00:33:45.606011,0,4,2
19.059326,72.832333,Bandra East,theft,2025-08-21 05:17:31.061311,5,3,8
19.023107,72.846353,Dadar,theft,2025-05-06 12:25:43.169369,12,1,5
19.045439,72.846937,Dharavi,robbery,2025-05-18 20:06:49.228724,20,6,5
18.936126,72.843425,Fort,theft,2025-01-29 16:12:43.273265,16,2,1
19.052422,72.899956,Chembur,vandalism,2026-01-04 05:52:30.933303,5,6,1
19.005337,72.853368,Parel,robbery,2025-07-01 10:23:17.155525,10,1,7
19.051949,72.890618,Chembur,assault,2025-05-21 15:37:26.081332,15,2,5
19.091034,72.898731,Ghatkopar,assault,2025-09-25 14:09:30.926975,14,3,9
19.093682,72.904996,Ghatkopar,fraud,2025-07-08 19:01:22.061883,19,1,7
19.171004,72.967666,Mulund,assault,2025-05-16 00:22:33.203560,0,4,5
19.054422,72.897777,Chembur,burglary,2025-09-27 02:06:56.486375,2,5,9
19.04742,72.851034,Dharavi,burglary,2025-04-16 04:07:23.242335,4,2,4
19.044751,72.89668,Chembur,theft,2025-12-10 22:40:29.007584,22,2,12
18.92423,72.833986,Fort,burglary,2025-10-13 00:45:53.796924,0,0,10
19.187637,72.840302,Malad,theft,2025-08-12 18:06:09.707585,18,1,8
19.088603,72.912796,Ghatkopar,burglary,2026-01-17 17:07:37.173404,17,5,1
18.943234,72.819904,Marine Drive,vandalism,2025-08-11 21:09:00.539556,21,0,8
19.114923,72.874108,Andheri East,theft,2025-07-16 19:52:28.270877,19,2,7
19.068097,72.878384,Kurla,fraud,2025-03-26 09:35:04.543072,9,2,3
19.015127,72.848189,Dadar,vandalism,2025-05-10 20:43:24.271739,20,5,5
19.118748,72.862045,Andheri East,assault,2025-05-04 17:04:39.741012,17,6,5
19.045714,72.891349,Chembur,burglary,2025-07-13 22:18:32.989533,22,6,7
19.048663,72.906764,Chembur,theft,2025-12-06 17:47:11.614422,17,5,12
19.108769,72.888712,Andheri East,assault,2026-01-28 05:29:53.903725,5,2,1
19.229274,72.858381,Borivali,vandalism,2025-10-24 04:20:45.746027,4,4,10
19.045076,72.899368,Chembur,theft,2025-12-24 02:59:28.354366,2,2,12
19.114651,72.871257,Andheri East,robbery,2025-01-30 22:19:51.993452,22,3,1
19.056081,72.895062,Chembur,theft,2025-12-28 14:34:58.245472,14,6,12
19.063477,72.85132,Bandra East,fraud,2025-02-01 12:48:47.826439,12,5,2
18.901819,72.817365,Colaba,burglary,2025-06-18 02:18:10.791414,2,2,6
19.051611,72.9025,Chembur,burglary,2025-07-18 23:58:20.577660,23,4,7
19.044854,72.848072,Dharavi,theft,2025-02-03 00:31:16.619301,0,0,2
19.228851,72.850426,Borivali,burglary,2025-02-04 13:47:13.290366,13,1,2
19.07633,72.876998,Kurla,assault,2025-05-12 00:19:38.605546,0,0,5
18.931081,72.835723,Fort,assault,2025-07-13 05:50:08.174932,5,6,7
19.162541,72.960193,Mulund,robbery,2025-10-24 04:32:07.723707,4,4,10
19.071879,72.871764,Kurla,fraud,2025-12-08 10:11:37.236729,10,0,12
19.070431,72.883005,Kurla,assault,2025-11-03 18:28:14.300425,18,0,11
19.058227,72.826545,Bandra West,robbery,2025-05-21 12:33:21.888284,12,2,5
19.110254,72.877559,Andheri East,theft,2025-06-08 22:56:35.356408,22,6,6
19.11764,72.873173,Andheri East,theft,2025-03-13 20:24:41.491891,20,3,3
19.082201,72.905001,Ghatkopar,theft,2025-07-29 14:13:30.081696,14,1,7
19.072286,72.890046,Kurla,robbery,2025-03-01 12:51:52.040714,12,5,3
19.120099,72.873673,Andheri East,burglary,2025-11-07 20:23:22.720263,20,4,11
19.014991,72.823024,Worli,theft,2025-03-31 18:55:45.443975,18,0,3
19.03107,72.822928,Worli,theft,2025-04-28 09:18:51.357278,9,0,4
19.014014,72.835276,Dadar,assault,2026-01-24 04:54:20.947907,4,5,1
19.083177,72.901806,Ghatkopar,fraud,2025-11-25 16:39:28.282654,16,1,11
19.081946,72.901075,Ghatkopar,robbery,2025-02-14 10:58:41.396864,10,4,2
19.056515,72.841591,Bandra East,theft,2025-10-07 08:07:48.155325,8,1,10
19.053413,72.896022,Chembur,vandalism,2025-11-09 23:31:28.593912,23,6,11
19.056227,72.836978,Bandra East,burglary,2025-07-27 06:41:55.216350,6,6,7
19.16963,72.950451,Mulund,assault,2025-05-25 05:13:33.475053,5,6,5
19.089408,72.913707,Ghatkopar,assault,2025-11-26 23:54:00.325045,23,2,11
19.084833,72.908872,Ghatkopar,vandalism,2025-11-22 03:57:35.966663,3,5,11
19.174973,72.85295,Malad,assault,2025-09-10 18:40:01.124848,18,2,9
19.051542,72.904266,Chembur,theft,2025-10-26 20:41:32.727915,20,6,10
19.091367,72.904128,Ghatkopar,robbery,2025-09-30 17:04:50.772022,17,1,9
19.069552,72.891268,Kurla,robbery,2025-12-11 20:36:46.719416,20,3,12
19.043523,72.854736,Dharavi,robbery,2025-03-08 22:01:23.934797,22,5,3
19.019575,72.819477,Worli,robbery,2025-09-22 05:22:00.028813,5,0,9
19.070247,72.888804,Kurla,theft,2026-01-07 15:22:47.365859,15,2,1
19.057923,72.831729,Bandra East,assault,2025-04-04 15:05:09.332911,15,4,4
19.113614,72.867633,Andheri East,fraud,2026-01-10 20:29:39.160436,20,5,1
19.050311,72.898977,Chembur,burglary,2025-04-28 14:55:20.830477,14,0,4
18.910971,72.824615,Colaba,robbery,2025-09-08 02:43:32.297532,2,0,9
19.086812,72.914279,Ghatkopar,robbery,2025-09-27 23:28:07.695796,23,5,9
19.052169,72.906329,Chembur,robbery,2025-11-21 16:26:51.682122,16,4,11
19.111814,72.875409,Andheri East,vandalism,2025-04-17 01:29:36.623569,1,3,4
19.058872,72.846526,Bandra East,theft,2025-05-27 17:20:49.588218,17,1,5
18.940311,72.832788,Churchgate,fraud,2025-06-10 13:04:23.584941,13,1,6
19.204127,72.859542,Kandivali,burglary,2025-07-01 08:19:03.252187,8,1,7
19.110844,72.92201,Powai,theft,2025-06-15 18:32:22.138701,18,6,6
19.060331,72.848172,Bandra East,assault,2025-11-09 04:35:33.845699,4,6,11
19.074017,72.885832,Kurla,burglary,2025-10-06 05:48:33.099559,5,0,10
18.935233,72.815245,Marine Drive,robbery,2025-10-23 10:43:34.897232,10,3,10
19.051738,72.906501,Chembur,theft,2025-12-25 20:05:41.190786,20,3,12
19.12013,72.873667,Andheri East,theft,2025-09-28 13:10:10.101507,13,6,9
19.08816,72.914552,Ghatkopar,burglary,2025-04-17 09:02:35.545099,9,3,4
19.111949,72.87995,Andheri East,vandalism,2025-03-08 08:46:48.939826,8,5,3
18.930551,72.837459,Fort,theft,2025-07-28 19:54:31.434246,19,0,7
19.120292,72.911384,Powai,fraud,2025-06-18 17:18:52.465097,17,2,6
19.111874,72.878998,Andheri East,fraud,2025-12-14 18:52:57.890750,18,6,12
19.073936,72.878745,Kurla,robbery,2025-04-12 07:58:56.086936,7,5,4
19.07628,72.894137,Kurla,assault,2025-05-10 17:50:59.498789,17,5,5
19.236012,72.863827,Borivali,vandalism,2025-12-25 19:40:59.645275,19,3,12
18.900511,72.80974,Colaba,burglary,2025-10-31 13:25:58.627168,13,4,10
19.035541,72.845623,Dharavi,theft,2025-05-06 19:39:48.822072,19,1,5
19.08622,72.910686,Ghatkopar,robbery,2025-12-24 02:20:40.703070,2,2,12
19.114494,72.876395,Andheri East,robbery,2025-05-09 13:21:00.005861,13,4,5
19.066256,72.834415,Bandra West,theft,2025-12-27 14:56:07.976113,14,5,12
19.119642,72.912042,Powai,vandalism,2025-10-31 00:52:12.830293,0,4,10
19.054325,72.889447,Chembur,theft,2025-03-16 05:18:53.714958,5,6,3
19.083718,72.907029,Ghatkopar,assault,2026-01-04 19:56:17.888144,19,6,1
19.012545,72.820321,Worli,burglary,2025-05-02 15:03:27.837900,15,4,5
18.935703,72.833775,Fort,theft,2025-10-02 12:25:42.958001,12,3,10
18.931393,72.834278,Fort,burglary,2025-05-06 04:59:40.022721,4,1,5
19.057985,72.893002,Chembur,vandalism,2025-03-09 22:43:29.413854,22,6,3
19.057448,72.824966,Bandra West,theft,2025-12-21 16:56:24.693190,16,6,12
19.060122,72.845296,Bandra East,theft,2025-04-10 22:01:13.248378,22,3,4
19.071907,72.877741,Kurla,vandalism,2025-06-12 06:01:32.911604,6,3,6
19.053296,72.910029,Chembur,assault,2026-01-28 11:40:17.433350,11,2,1
19.185721,72.845341,Malad,robbery,2025-09-27 19:11:06.147540,19,5,9
19.114437,72.872046,Andheri East,burglary,2025-09-12 17:27:05.610177,17,4,9
19.227706,72.857118,Borivali,theft,2025-08-10 23:34:20.646018,23,6,8
19.037219,72.903787,Chembur,robbery,2025-05-05 05:16:02.761587,5,0,5
19.052262,72.906439,Chembur,robbery,2025-04-30 23:33:45.083311,23,2,4
19.005357,72.848227,Parel,theft,2025-02-04 17:26:06.743302,17,1,2
18.952048,72.83359,Marine Drive,theft,2025-07-17 12:25:06.401082,12,3,7
19.107983,72.86473,Andheri East,theft,2025-06-27 14:14:02.123247,14,4,6
19.116895,72.82925,Andheri West,burglary,2025-05-08 19:26:28.682672,19,3,5
19.125525,72.828627,Andheri West,assault,2025-03-30 02:18:28.677623,2,6,3
19.178144,72.851155,Goregaon,vandalism,2025-10-28 18:41:24.365839,18,1,10
19.122989,72.913627,Powai,robbery,2025-11-06 02:25:54.047197,2,3,11
19.002214,72.846557,Parel,assault,2025-10-06 14:08:23.418888,14,0,10
19.173942,72.846325,Goregaon,assault,2025-07-24 02:51:33.259788,2,3,7
18.938212,72.821676,Marine Drive,assault,2025-05-24 02:26:16.155631,2,5,5
19.113944,72.870053,Andheri East,robbery,2025-07-23 12:08:42.666034,12,2,7
19.108674,72.863648,Andheri East,assault,2025-11-06 22:26:55.799068,22,3,11
18.907807,72.815376,Colaba,fraud,2025-10-27 12:01:14.605914,12,0,10
19.063813,72.841412,Bandra East,burglary,2025-05-01 17:21:17.389214,17,3,5
19.117252,72.877154,Andheri East,robbery,2025-06-09 09:52:37.487062,9,0,6
18.951573,72.820088,Marine Drive,vandalism,2025-08-31 15:26:11.801501,15,6,8
19.04498,72.850947,Dharavi,burglary,2025-03-07 02:22:45.347725,2,4,3
19.060466,72.86048,Bandra East,theft,2025-10-15 07:45:36.708403,7,2,10
19.051653,72.897687,Chembur,vandalism,2025-02-28 03:39:56.820369,3,4,2
19.04088,72.851446,Dharavi,assault,2025-10-19 17:12:08.071542,17,6,10
19.048804,72.890787,Chembur,assault,2025-04-01 23:24:12.836241,23,1,4
19.111258,72.866998,Andheri East,robbery,2026-01-10 11:23:09.109649,11,5,1
19.112395,72.878086,Andheri East,assault,2025-09-13 12:41:41.567056,12,5,9
19.171482,72.951732,Mulund,theft,2025-04-07 19:47:09.448251,19,0,4
19.1999,72.843653,Kandivali,assault,2026-01-23 10:00:27.680114,10,4,1
19.064178,72.886856,Kurla,theft,2025-07-07 10:34:14.977274,10,0,7
19.167908,72.851264,Goregaon,burglary,2025-08-20 02:34:35.688957,2,2,8
19.01652,72.818804,Worli,assault,2025-11-19 00:19:29.988562,0,2,11
19.162994,72.849495,Goregaon,fraud,2025-04-24 09:03:09.432334,9,3,4
19.049473,72.918202,Chembur,assault,2025-02-05 21:49:37.354896,21,2,2
18.996784,72.835789,Parel,theft,2025-10-14 11:55:20.932892,11,1,10
19.126576,72.869816,Andheri East,assault,2025-11-23 20:07:42.344862,20,6,11
19.053096,72.845474,Bandra East,assault,2025-12-23 13:09:40.482197,13,1,12
19.11452,72.829618,Juhu,theft,2025-07-14 20:30:54.779619,20,0,7
18.947021,72.816886,Marine Drive,vandalism,2025-02-17 10:51:14.347118,10,0,2
19.049917,72.902001,Chembur,theft,2025-10-06 09:15:00.455602,9,0,10
18.906477,72.810123,Colaba,vandalism,2025-02-19 23:00:17.598615,23,2,2
18.935277,72.829765,Churchgate,robbery,2025-06-02 01:27:51.327821,1,0,6
19.012623,72.851005,Dadar,theft,2025-11-02 17:04:06.830997,17,6,11
19.113094,72.867525,Andheri East,theft,2025-07-22 11:11:15.533576,11,1,7
19.169294,72.94444,Mulund,theft,2025-07-08 22:22:03.150467,22,1,7
19.165899,72.851667,Goregaon,theft,2025-07-06 19:08:59.478193,19,6,7
19.083058,72.898876,Ghatkopar,burglary,2025-05-20 20:41:24.785486,20,1,5
19.111768,72.864908,Andheri East,assault,2025-09-18 07:23:12.343221,7,3,9
19.0589,72.904466,Chembur,vandalism,2025-12-03 04:21:16.164929,4,2,12
19.08716,72.904754,Ghatkopar,robbery,2025-05-02 01:37:40.403633,1,4,5
19.183177,72.84341,Malad,assault,2025-11-26 05:28:20.504138,5,2,11
19.060178,72.908312,Chembur,theft,2025-08-14 07:02:54.647950,7,3,8
18.93701,72.834916,Fort,fraud,2025-09-03 10:27:22.041128,10,2,9
19.088328,72.897941,Ghatkopar,theft,2025-04-30 08:01:54.033398,8,2,4
19.053475,72.908513,Chembur,burglary,2025-03-31 02:23:40.092146,2,0,3
19.188301,72.843284,Malad,theft,2025-05-30 07:29:12.264351,7,4,5
19.049283,72.853395,Dharavi,burglary,2025-04-19 07:54:46.187968,7,5,4
19.115322,72.868415,Andheri East,robbery,2025-05-14 09:01:49.302770,9,2,5
19.123364,72.832374,Andheri West,vandalism,2025-03-05 11:57:37.127300,11,2,3
19.022662,72.847832,Dadar,assault,2025-06-20 23:26:54.440976,23,4,6
19.06185,72.830216,Bandra West,burglary,2025-04-13 11:56:01.130059,11,6,4
18.929303,72.824367,Fort,theft,2026-01-04 13:37:48.352624,13,6,1
19.059689,72.83811,Bandra East,assault,2025-07-28 03:35:44.454352,3,0,7
19.042619,72.847924,Dharavi,vandalism,2025-02-23 16:24:00.204143,16,6,2
18.927418,72.81966,Churchgate,assault,2025-04-16 01:49:04.149425,1,2,4
19.055532,72.841627,Bandra East,robbery,2026-01-23 01:59:34.168546,1,4,1
19.059608,72.859399,Bandra East,robbery,2025-06-05 19:15:57.536689,19,3,6
19.052573,72.901866,Chembur,assault,2026-01-16 11:37:28.651886,11,4,1
19.015018,72.828157,Worli,fraud,2025-08-14 09:51:09.563027,9,3,8
18.938846,72.844813,Fort,robbery,2025-12-18 00:40:28.182649,0,3,12
19.067385,72.887565,Kurla,robbery,2026-01-07 00:26:04.076996,0,2,1
19.172721,72.95985,Mulund,robbery,2025-07-21 00:59:36.572126,0,0,7
19.176439,72.95873,Mulund,burglary,2025-10-29 17:37:58.104724,17,2,10
19.056129,72.825761,Bandra West,assault,2025-09-08 21:18:25.180346,21,0,9
19.016438,72.817111,Worli,assault,2025-05-04 22:50:36.133274,22,6,5
19.071507,72.881309,Kurla,vandalism,2025-10-18 00:17:32.775992,0,5,10
19.002995,72.838377,Parel,theft,2025-02-06 15:02:46.562709,15,3,2
19.119096,72.868651,Andheri East,robbery,2025-11-05 17:34:11.056378,17,2,11
19.108563,72.8735,Andheri East,theft,2025-05-16 06:31:07.938160,6,4,5
19.041845,72.854061,Dharavi,assault,2025-05-21 01:12:53.514299,1,2,5
19.057564,72.90727,Chembur,theft,2025-08-02 01:57:56.352190,1,5,8
19.118524,72.906447,Powai,theft,2025-09-14 13:39:04.730286,13,6,9
18.997051,72.848696,Parel,theft,2025-06-06 19:59:39.271818,19,4,6
19.070725,72.881798,Kurla,burglary,2025-12-16 20:45:25.185105,20,1,12
19.019461,72.823401,Worli,robbery,2025-04-14 19:32:47.556881,19,0,4
19.106157,72.859197,Andheri East,theft,2026-01-24 12:28:38.318415,12,5,1
19.11161,72.867358,Andheri East,vandalism,2025-03-06 18:46:22.818318,18,3,3
19.060307,72.817278,Bandra West,assault,2025-09-17 05:11:12.587795,5,2,9
18.935883,72.823336,Churchgate,fraud,2026-01-08 20:59:07.913800,20,3,1
19.057467,72.845669,Bandra East,assault,2025-04-20 17:20:27.185276,17,6,4
19.076566,72.884285,Kurla,theft,2025-10-24 23:09:25.652694,23,4,10
19.043692,72.854785,Dharavi,robbery,2025-09-27 07:42:43.879730,7,5,9
19.061795,72.831058,Bandra West,fraud,2025-10-06 09:17:07.352429,9,0,10
18.999912,72.846087,Parel,robbery,2025-08-04 02:55:19.504897,2,0,8
18.934426,72.83828,Fort,theft,2025-11-05 22:59:22.632925,22,2,11
19.099226,72.903696,Ghatkopar,burglary,2025-02-04 15:26:13.069635,15,1,2
19.11126,72.867829,Andheri East,robbery,2025-12-12 20:11:47.139830,20,4,12
18.915097,72.81794,Colaba,robbery,2025-06-24 07:37:27.886016,7,1,6
19.078139,72.885316,Kurla,burglary,2026-01-28 14:41:19.108494,14,2,1
18.946282,72.82825,Marine Drive,theft,2025-06-17 15:28:51.866765,15,1,6
19.054989,72.827974,Bandra West,vandalism,2025-11-12 16:13:20.540527,16,2,11
19.01694,72.809532,Worli,burglary,2025-04-02 14:09:14.132402,14,2,4
19.200291,72.858512,Kandivali,assault,2025-05-01 06:45:49.695688,6,3,5
19.053442,72.905278,Chembur,burglary,2025-12-04 20:03:05.037813,20,3,12
19.194935,72.850081,Kandivali,burglary,2025-04-01 01:46:27.893215,1,1,4
19.05688,72.899082,Chembur,burglary,2025-03-20 15:49:48.950886,15,3,3
19.043884,72.899491,Chembur,vandalism,2025-07-12 03:27:59.592248,3,5,7
19.080259,72.902435,Ghatkopar,burglary,2025-09-17 12:47:56.015485,12,2,9
19.11505,72.862666,Andheri East,vandalism,2025-06-22 01:11:12.632218,1,6,6
19.178224,72.851354,Malad,theft,2025-04-11 08:03:50.814400,8,4,4
19.088719,72.908621,Ghatkopar,assault,2025-12-08 00:37:46.060829,0,0,12
19.061525,72.82519,Bandra West,burglary,2025-12-29 13:14:11.327842,13,0,12
19.105199,72.826456,Juhu,assault,2025-09-27 08:13:25.641248,8,5,9
19.071248,72.877917,Kurla,robbery,2025-04-10 06:33:07.764197,6,3,4
19.079417,72.87544,Kurla,assault,2025-11-25 04:58:24.268046,4,1,11
19.107815,72.869447,Andheri East,vandalism,2025-06-06 05:01:02.618311,5,4,6
19.087541,72.893946,Ghatkopar,vandalism,2025-01-31 22:53:21.109453,22,4,1
19.020594,72.818884,Worli,theft,2025-08-28 21:08:44.433730,21,3,8
19.072127,72.876632,Kurla,assault,2025-08-25 14:27:23.057609,14,0,8
19.118781,72.884544,Andheri East,vandalism,2026-01-22 05:49:17.086597,5,3,1
19.117606,72.825253,Juhu,robbery,2025-10-04 05:05:25.005958,5,5,10
19.070425,72.88046,Kurla,assault,2025-07-03 08:58:06.832489,8,3,7
19.062268,72.840552,Bandra East,burglary,2025-04-18 19:47:00.695701,19,4,4
19.059623,72.829321,Bandra West,robbery,2025-02-27 06:00:59.956963,6,3,2
19.119363,72.835573,Andheri West,theft,2025-12-26 10:45:04.724365,10,4,12
19.072144,72.889223,Kurla,assault,2025-10-09 00:31:22.328353,0,3,10
19.001971,72.842111,Parel,robbery,2026-01-21 12:46:58.993616,12,2,1
19.08926,72.906504,Ghatkopar,burglary,2025-07-26 12:31:17.835710,12,5,7
19.06229,72.84986,Bandra East,burglary,2025-08-12 15:30:47.426475,15,1,8
19.175304,72.958073,Mulund,theft,2025-05-13 19:15:37.380135,19,1,5
18.904447,72.82339,Colaba,theft,2025-06-27 10:35:10.237869,10,4,6
19.093212,72.901523,Ghatkopar,assault,2025-03-01 19:59:16.996296,19,5,3
19.08126,72.91182,Ghatkopar,assault,2025-07-18 09:42:52.877403,9,4,7
19.014089,72.818877,Worli,fraud,2025-02-23 03:19:20.163985,3,6,2
19.074289,72.879707,Kurla,robbery,2025-09-03 01:55:04.053360,1,2,9
19.074182,72.889304,Kurla,burglary,2025-12-26 14:56:16.083550,14,4,12
18.943701,72.82484,Marine Drive,robbery,2026-01-20 11:41:46.816707,11,1,1
19.061935,72.842436,Bandra East,burglary,2025-11-02 07:20:55.895008,7,6,11
19.180166,72.85042,Malad,assault,2025-10-06 02:55:46.539769,2,0,10
19.050277,72.902944,Chembur,vandalism,2025-03-01 11:03:18.329027,11,5,3
19.052657,72.900876,Chembur,robbery,2025-09-08 02:47:22.324869,2,0,9
18.933139,72.834119,Churchgate,fraud,2025-08-11 18:13:51.048917,18,0,8
19.018556,72.848602,Dadar,fraud,2025-07-26 17:29:33.034687,17,5,7
19.110554,72.86034,Andheri East,vandalism,2026-01-23 07:16:00.327554,7,4,1
